"frame","dstport","srcport","destIP","srcIP","timestamp","seqNo","ackNo","isSyn","isAck","isFin","isTLS","length","fromClient","fromServer","windowSize"
"693","443","51766","172.217.5.5","172.24.21.152","22271","95370325","2876545310","false","true","false","false","20","true","false","27167"
"694","51766","443","172.24.21.152","172.217.5.5","22273","2876545310","95370325","false","true","false","false","20","false","true","733"
"695","51766","443","172.24.21.152","172.217.5.5","22273","2876546690","95370325","false","true","false","false","20","false","true","733"
"696","443","51766","172.217.5.5","172.24.21.152","22273","95370325","2876548070","false","true","false","false","20","true","false","26477"
"697","51766","443","172.24.21.152","172.217.5.5","22273","2876548070","95370325","false","true","false","false","20","false","true","733"
"698","51766","443","172.24.21.152","172.217.5.5","22273","2876549450","95370325","false","true","false","false","20","false","true","733"
"699","443","51766","172.217.5.5","172.24.21.152","22273","95370325","2876549596","false","true","false","false","20","true","false","26095"
"700","51766","443","172.24.21.152","172.217.5.5","22273","2876549596","95370325","false","true","false","false","20","false","true","733"
"701","443","51766","172.217.5.5","172.24.21.152","22274","95370325","2876550976","false","true","false","false","20","true","false","26220"
"702","51766","443","172.24.21.152","172.217.5.5","22277","2876550976","95370325","false","true","false","false","20","false","true","733"
"703","51766","443","172.24.21.152","172.217.5.5","22277","2876552356","95370325","false","true","false","false","20","false","true","733"
"704","443","51766","172.217.5.5","172.24.21.152","22277","95370325","2876553736","false","true","false","false","20","true","false","29325"
"705","51766","443","172.24.21.152","172.217.5.5","22283","2876553736","95370325","false","true","false","false","20","false","true","733"
"706","51766","443","172.24.21.152","172.217.5.5","22283","2876555116","95370325","false","true","false","false","20","false","true","733"
"707","443","51766","172.217.5.5","172.24.21.152","22283","95370325","2876556496","false","true","false","false","20","true","false","29325"
"708","51766","443","172.24.21.152","172.217.5.5","22283","2876556496","95370325","false","true","false","false","20","false","true","733"
"709","51766","443","172.24.21.152","172.217.5.5","22286","2876557876","95370325","false","true","false","false","20","false","true","733"
"710","443","51766","172.217.5.5","172.24.21.152","22286","95370325","2876559256","false","true","false","false","20","true","false","30360"
"711","51766","443","172.24.21.152","172.217.5.5","22286","2876559256","95370325","false","true","false","false","20","false","true","733"
