"frame","dstport","srcport","destIP","srcIP","timestamp","seqNo","ackNo","isSyn","isAck","isFin","isTLS","length","fromClient","fromServer","windowSize"
"143","443","52010","172.217.5.14","172.24.21.152","9338","1650712478","4052806168","false","true","false","false","20","true","false","3848"
"144","443","52010","172.217.5.14","172.24.21.152","9338","1650713858","4052806168","false","true","false","false","20","true","false","3848"
"146","52010","443","172.24.21.152","172.217.5.14","9572","4052806168","1650714040","false","true","false","false","20","false","true","586"
"147","443","52010","172.217.5.14","172.24.21.152","9775","1650714040","4052806639","false","true","false","false","20","true","false","4140"
"148","52010","443","172.24.21.152","172.217.5.14","9945","4052806168","1650714040","false","true","false","false","20","false","true","586"
"149","443","52010","172.217.5.14","172.24.21.152","9945","1650714040","4052806639","false","true","false","false","32","true","false","4140"
"188","52010","443","172.24.21.152","172.217.5.14","19585","4052806639","1650714040","false","true","false","false","32","false","true","586"
"260","52010","443","172.24.21.152","172.217.5.14","30524","4052806639","1650714040","false","true","false","false","32","false","true","586"
"264","52010","443","172.24.21.152","172.217.5.14","40531","4052806639","1650714040","false","true","false","false","32","false","true","586"
"295","52010","443","172.24.21.152","172.217.5.14","53245","4052806639","1650714040","false","true","false","false","32","false","true","586"
"301","52010","443","172.24.21.152","172.217.5.14","63534","4052806639","1650714040","false","true","false","false","32","false","true","586"
"308","52010","443","172.24.21.152","172.217.5.14","73557","4052806639","1650714040","false","true","false","false","32","false","true","586"
"314","52010","443","172.24.21.152","172.217.5.14","83559","4052806639","1650714040","false","true","false","false","32","false","true","586"
"320","52010","443","172.24.21.152","172.217.5.14","93573","4052806639","1650714040","false","true","false","false","32","false","true","586"
"326","52010","443","172.24.21.152","172.217.5.14","103581","4052806639","1650714040","false","true","false","false","32","false","true","586"
"332","52010","443","172.24.21.152","172.217.5.14","113595","4052806639","1650714040","false","true","false","false","32","false","true","586"
"338","52010","443","172.24.21.152","172.217.5.14","123599","4052806639","1650714040","false","true","false","false","32","false","true","586"
"339","443","52010","172.217.5.14","172.24.21.152","124877","1650714040","4052806639","false","true","false","false","20","true","false","4140"
"340","443","52010","172.217.5.14","172.24.21.152","124877","1650714071","4052806639","false","true","true","false","20","true","false","4140"
"343","443","52010","172.217.5.14","172.24.21.152","124882","1650714072","4052806640","false","true","false","false","20","true","false","4140"
"344","52010","443","172.24.21.152","172.217.5.14","124887","4052806640","1650714072","false","true","false","false","20","false","true","586"
"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
