"frame","dstport","srcport","destIP","srcIP","timestamp","cid","seqNo","isChlo","isRej","SCID"
"581","443","60026","172.217.4.196","172.24.21.152","273688","A48E615F80225108","71","false","false","null"
"582","60026","443","172.24.21.152","172.217.4.196","273697","null","134","false","false","null"
"583","60026","443","172.24.21.152","172.217.4.196","273709","null","135","false","false","null"
"584","443","60026","172.217.4.196","172.24.21.152","273709","A48E615F80225108","72","false","false","null"
"585","60026","443","172.24.21.152","172.217.4.196","273739","null","136","false","false","null"
"586","443","60026","172.217.4.196","172.24.21.152","273798","A48E615F80225108","73","false","false","null"
"587","60026","443","172.24.21.152","172.217.4.196","273801","null","137","false","false","null"
"588","60026","443","172.24.21.152","172.217.4.196","273829","null","138","false","false","null"
"589","443","60026","172.217.4.196","172.24.21.152","273855","A48E615F80225108","74","false","false","null"
"590","443","60026","172.217.4.196","172.24.21.152","273861","A48E615F80225108","75","false","false","null"
"591","60026","443","172.24.21.152","172.217.4.196","273894","null","139","false","false","null"
"592","60026","443","172.24.21.152","172.217.4.196","273897","null","140","false","false","null"
"593","60026","443","172.24.21.152","172.217.4.196","273897","null","141","false","false","null"
"594","60026","443","172.24.21.152","172.217.4.196","273897","null","142","false","false","null"
"595","443","60026","172.217.4.196","172.24.21.152","273897","A48E615F80225108","76","false","false","null"
"596","443","60026","172.217.4.196","172.24.21.152","273922","A48E615F80225108","77","false","false","null"
"597","443","60026","172.217.4.196","172.24.21.152","273938","A48E615F80225108","78","false","false","null"
"598","60026","443","172.24.21.152","172.217.4.196","273968","null","143","false","false","null"
"599","443","60026","172.217.4.196","172.24.21.152","273995","A48E615F80225108","79","false","false","null"
"600","443","60026","172.217.4.196","172.24.21.152","274075","A48E615F80225108","80","false","false","null"
"601","60026","443","172.24.21.152","172.217.4.196","274084","null","144","false","false","null"
"602","443","60026","172.217.4.196","172.24.21.152","274085","A48E615F80225108","81","false","false","null"
"603","60026","443","172.24.21.152","172.217.4.196","274093","null","145","false","false","null"
"604","443","60026","172.217.4.196","172.24.21.152","274238","A48E615F80225108","82","false","false","null"
"605","443","60026","172.217.4.196","172.24.21.152","274251","A48E615F80225108","83","false","false","null"
"606","60026","443","172.24.21.152","172.217.4.196","274260","null","146","false","false","null"
"607","60026","443","172.24.21.152","172.217.4.196","274267","null","147","false","false","null"
"608","60026","443","172.24.21.152","172.217.4.196","274274","null","148","false","false","null"
"609","60026","443","172.24.21.152","172.217.4.196","274274","null","149","false","false","null"
"610","443","60026","172.217.4.196","172.24.21.152","274275","A48E615F80225108","84","false","false","null"
"611","443","60026","172.217.4.196","172.24.21.152","274301","A48E615F80225108","85","false","false","null"
