"frame","dstport","srcport","destIP","srcIP","timestamp","seqNo","ackNo","isSyn","isAck","isFin","isTLS","length","fromClient","fromServer","windowSize"
"723","443","53165","172.217.5.5","172.24.21.152","4228","1325926345","870111895","false","true","false","false","20","true","false","65205"
"724","53165","443","172.24.21.152","172.217.5.5","4228","870111895","1325926345","false","true","false","false","20","false","true","402"
"725","53165","443","172.24.21.152","172.217.5.5","4228","870113275","1325926345","false","true","false","false","20","false","true","402"
"726","443","53165","172.217.5.5","172.24.21.152","4228","1325926345","870114655","false","true","false","false","20","true","false","65205"
"727","53165","443","172.24.21.152","172.217.5.5","4229","870114655","1325926345","false","true","false","false","20","false","true","402"
"728","53165","443","172.24.21.152","172.217.5.5","4230","870116035","1325926345","false","true","false","false","20","false","true","402"
"729","443","53165","172.217.5.5","172.24.21.152","4230","1325926345","870117415","false","true","false","false","20","true","false","65205"
"730","53165","443","172.24.21.152","172.217.5.5","4230","870117415","1325926345","false","true","false","false","20","false","true","402"
"731","53165","443","172.24.21.152","172.217.5.5","4230","870118795","1325926345","false","true","false","false","20","false","true","402"
"732","443","53165","172.217.5.5","172.24.21.152","4231","1325926345","870120175","false","true","false","false","20","true","false","65205"
"733","53165","443","172.24.21.152","172.217.5.5","4231","870120175","1325926345","false","true","false","false","20","false","true","402"
"734","53165","443","172.24.21.152","172.217.5.5","4231","870121555","1325926345","false","true","false","false","20","false","true","402"
"735","443","53165","172.217.5.5","172.24.21.152","4231","1325926345","870122935","false","true","false","false","20","true","false","65205"
"736","53165","443","172.24.21.152","172.217.5.5","4231","870122935","1325926345","false","true","false","false","20","false","true","402"
"737","53165","443","172.24.21.152","172.217.5.5","4231","870124315","1325926345","false","true","false","false","20","false","true","402"
"738","443","53165","172.217.5.5","172.24.21.152","4231","1325926345","870125695","false","true","false","false","20","true","false","65205"
"739","53165","443","172.24.21.152","172.217.5.5","4231","870125695","1325926345","false","true","false","false","20","false","true","402"
"740","53165","443","172.24.21.152","172.217.5.5","4231","870127075","1325926345","false","true","false","true","20","false","true","402"
"741","443","53165","172.217.5.5","172.24.21.152","4231","1325926345","870128455","false","true","false","false","20","true","false","65205"
"742","53165","443","172.24.21.152","172.217.5.5","4231","870128455","1325926345","false","true","false","false","20","false","true","402"
"743","53165","443","172.24.21.152","172.217.5.5","4232","870129835","1325926345","false","true","false","false","20","false","true","402"
"744","443","53165","172.217.5.5","172.24.21.152","4232","1325926345","870131215","false","true","false","false","20","true","false","65205"
"745","53165","443","172.24.21.152","172.217.5.5","4233","870131215","1325926345","false","true","false","false","20","false","true","402"
"746","53165","443","172.24.21.152","172.217.5.5","4240","870132595","1325926345","false","true","false","false","20","false","true","402"
"747","443","53165","172.217.5.5","172.24.21.152","4240","1325926345","870133975","false","true","false","false","20","true","false","65205"
"748","53165","443","172.24.21.152","172.217.5.5","4240","870133975","1325926345","false","true","false","false","20","false","true","402"
"749","53165","443","172.24.21.152","172.217.5.5","4247","870135355","1325926345","false","true","false","false","20","false","true","402"
"750","443","53165","172.217.5.5","172.24.21.152","4247","1325926345","870136735","false","true","false","false","20","true","false","65205"
"751","53165","443","172.24.21.152","172.217.5.5","4247","870136735","1325926345","false","true","false","false","20","false","true","402"
"752","53165","443","172.24.21.152","172.217.5.5","4247","870138115","1325926345","false","true","false","false","20","false","true","402"
"753","443","53165","172.217.5.5","172.24.21.152","4247","1325926345","870139495","false","true","false","false","20","true","false","65205"
"754","53165","443","172.24.21.152","172.217.5.5","4247","870139495","1325926345","false","true","false","false","20","false","true","402"
"755","53165","443","172.24.21.152","172.217.5.5","4249","870140875","1325926345","false","true","false","false","20","false","true","402"
"756","443","53165","172.217.5.5","172.24.21.152","4249","1325926345","870142255","false","true","false","false","20","true","false","65205"
"757","53165","443","172.24.21.152","172.217.5.5","4249","870142255","1325926345","false","true","false","false","20","false","true","402"
"758","53165","443","172.24.21.152","172.217.5.5","4252","870143635","1325926345","false","true","false","false","20","false","true","402"
"759","443","53165","172.217.5.5","172.24.21.152","4253","1325926345","870145015","false","true","false","false","20","true","false","65205"
"760","53165","443","172.24.21.152","172.217.5.5","4253","870145015","1325926345","false","true","false","false","20","false","true","402"
"761","53165","443","172.24.21.152","172.217.5.5","4253","870146395","1325926345","false","true","false","false","20","false","true","402"
"762","443","53165","172.217.5.5","172.24.21.152","4253","1325926345","870147775","false","true","false","false","20","true","false","65205"
"763","53165","443","172.24.21.152","172.217.5.5","4253","870147775","1325926345","false","true","false","true","20","false","true","402"
"764","53165","443","172.24.21.152","172.217.5.5","4253","870149155","1325926345","false","true","false","false","20","false","true","402"
"765","443","53165","172.217.5.5","172.24.21.152","4253","1325926345","870150535","false","true","false","false","20","true","false","65205"
"766","53165","443","172.24.21.152","172.217.5.5","4253","870150535","1325926345","false","true","false","false","20","false","true","402"
"767","53165","443","172.24.21.152","172.217.5.5","4253","870151915","1325926345","false","true","false","false","20","false","true","402"
"768","443","53165","172.217.5.5","172.24.21.152","4253","1325926345","870153295","false","true","false","false","20","true","false","65205"
"769","53165","443","172.24.21.152","172.217.5.5","4253","870153295","1325926345","false","true","false","false","20","false","true","402"
"770","53165","443","172.24.21.152","172.217.5.5","4253","870154675","1325926345","false","true","false","false","20","false","true","402"
"771","443","53165","172.217.5.5","172.24.21.152","4253","1325926345","870156055","false","true","false","false","20","true","false","65205"
"772","53165","443","172.24.21.152","172.217.5.5","4253","870156055","1325926345","false","true","false","false","20","false","true","402"
